tstamp,JD Vance,Alexandria Ocasio-Cortez,Jon Ossoff,Gavin Newsom,Marco Rubio,Pete Buttigieg
2025-08-25 07:05:06.877625,0.1845173807417785,0.0587100756905659,0.009638967650689922,0.09225869037088925,,0.04305405550641499
2025-08-26 07:05:05.456447,0.19594333905947972,0.05306798766194242,0.009504714208109092,0.09097369313475843,,0.04245439012955394
2025-08-26 09:52:52.681241,0.19594333905947972,0.05306798766194242,0.009504714208109092,0.09097369313475843,,0.04245439012955394
2025-08-27 07:05:04.866762,0.19733966155610255,0.0534461583381111,0.009572446269512437,0.09162198572247618,,0.0356307722254074
2025-08-28 07:05:05.674600,0.19733966155610255,0.0534461583381111,0.009572446269512437,0.09162198572247618,,0.0356307722254074
2025-08-29 07:05:04.988453,0.19733966155610255,0.0534461583381111,0.009572446269512437,0.09162198572247618,,0.0356307722254074
2025-08-30 07:05:05.458656,0.1966043045824437,0.04915107614561093,0.009536775968551374,0.09128056998470599,,0.035497999438496776
2025-08-31 07:05:04.690294,0.19729911847100517,0.049324779617751294,0.009570479627324878,0.09160316214725239,,0.03562345194615371
2025-09-01 06:13:07.333747,0.19729911847100517,0.049324779617751294,0.009570479627324878,0.09160316214725239,,0.03562345194615371
2025-09-01 07:05:03.959749,0.19729911847100517,0.049324779617751294,0.009570479627324878,0.09160316214725239,,0.03562345194615371
2025-09-02 07:05:06.393000,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-03 07:05:06.040272,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-04 07:05:05.288085,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-05 07:05:04.830417,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-06 07:05:04.910866,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-07 07:05:05.299389,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-08 05:58:20.640643,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-08 07:05:04.345237,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-09 07:05:05.180998,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-10 07:05:04.392862,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-11 07:05:04.742809,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-12 07:05:05.083309,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-12 19:14:08.139226,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-13 07:05:11.717371,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-14 07:05:05.400767,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-15 07:05:04.845050,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-16 07:05:06.390894,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-17 07:05:06.282783,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-18 07:05:04.385216,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-19 07:05:04.614131,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-19 07:35:38.621752,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-20 07:05:06.045254,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-20 11:15:30.162407,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-21 07:05:04.465623,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-22 05:46:35.969590,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-22 07:05:04.983541,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-23 07:05:04.578200,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-24 07:05:05.167769,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-25 07:02:12.307311,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-25 07:05:04.424529,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-26 07:05:04.993475,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-27 07:05:04.475051,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-28 07:05:04.540543,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-29 05:35:46.563489,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-29 07:05:05.236879,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-09-30 07:05:04.628169,0.1959185982308969,0.04897964955772423,0.009503514093289775,0.09795929911544846,,0.035374191347245273
2025-10-01 07:05:04.411772,0.19771355276285135,0.0471470779665261,0.00914794050096775,0.1362026696810754,,0.026648348415862576
2025-10-01 16:03:08.000343,0.19771355276285135,0.0471470779665261,0.00914794050096775,0.1362026696810754,,0.026648348415862576
2025-10-02 07:05:05.674286,0.1921708586724243,0.044611092191812786,0.009321720756498194,0.1387900645967509,,0.02402135733405304
2025-10-02 10:08:07.677290,0.1921708586724243,0.044611092191812786,0.009321720756498194,0.1387900645967509,,0.02402135733405304
2025-10-03 07:05:04.086140,0.1921708586724243,0.044611092191812786,0.009321720756498194,0.1387900645967509,,0.02402135733405304
2025-10-04 07:05:06.557306,0.19294615623105785,0.04479107198220985,0.009359328473894596,0.13935000172243064,,0.02411826952888223
2025-10-05 07:05:04.715717,0.19348976104021562,0.044917265955764334,0.009385697363891056,0.13974260519571127,,0.024186220130026952
2025-10-06 07:05:04.661054,0.19348976104021562,0.044917265955764334,0.009385697363891056,0.13974260519571127,,0.024186220130026952
