tstamp,Oscar Piastri,Lando Norris,Max Verstappen,George Russell,Charles Leclerc
2025-04-16 06:28:53.249314,0.4182483087217315,0.33459864697738523,0.09841136675805448,0.06970805145362191,0.03217294682474858
2025-04-16 07:05:08.724523,0.4182483087217315,0.33459864697738523,0.09841136675805448,0.06970805145362191,0.03217294682474858
2025-04-16 08:40:40.956041,0.4182483087217315,0.33459864697738523,0.09841136675805448,0.06970805145362191,0.03217294682474858
2025-04-16 11:01:51.175335,0.4182483087217315,0.33459864697738523,0.09841136675805448,0.06970805145362191,0.03217294682474858
2025-04-16 13:41:18.384110,0.4182483087217315,0.33459864697738523,0.09841136675805448,0.06970805145362191,0.03217294682474858
2025-04-16 13:45:25.934760,0.4182483087217315,0.33459864697738523,0.09841136675805448,0.06970805145362191,0.03217294682474858
2025-04-16 16:26:47.446636,0.4182483087217315,0.33459864697738523,0.09841136675805448,0.06970805145362191,0.03217294682474858
2025-04-17 06:14:34.454402,0.4182483087217315,0.33459864697738523,0.09841136675805448,0.06970805145362191,0.03217294682474858
2025-04-17 07:05:10.533934,0.4182483087217315,0.33459864697738523,0.09841136675805448,0.06970805145362191,0.03217294682474858
2025-04-17 07:58:28.381002,0.4182483087217315,0.33459864697738523,0.09841136675805448,0.06970805145362191,0.03217294682474858
2025-04-17 10:17:50.048704,0.4182483087217315,0.33459864697738523,0.09841136675805448,0.06970805145362191,0.03217294682474858
2025-04-17 20:32:06.091772,0.4182483087217315,0.33459864697738523,0.09841136675805448,0.06970805145362191,0.03217294682474858
2025-04-18 07:05:07.550381,0.4182483087217315,0.33459864697738523,0.09841136675805448,0.06970805145362191,0.03217294682474858
2025-04-20 07:05:09.944469,0.45520114699558545,0.2775980765284554,0.1539407515294162,0.0564449422274526,0.016601453596309587
2025-04-20 11:41:29.124530,0.4418031974244557,0.26094001347881907,0.18555734291827133,0.05566720287548141,0.016372706728082765
2025-04-21 07:05:06.767751,0.43681186282915574,0.312008473449397,0.17129876973692384,0.04160112979325293,0.008649739858003085
2025-04-21 08:00:11.057042,0.4392160581240636,0.3082217951747815,0.17224159142120143,0.04183010077372034,0.008697347685625023
2025-04-21 16:29:28.418966,0.45058673948059663,0.30197216575717173,0.1687491514525372,0.040981936781330455,0.008520996756514253
2025-04-22 07:05:06.803547,0.4420894995942796,0.310238245329319,0.1668262262619923,0.042103761866121865,0.008754247516718407
2025-04-22 19:16:41.201054,0.4420894995942796,0.310238245329319,0.1668262262619923,0.042103761866121865,0.008754247516718407
