tstamp,Any Other,Coalition Majority,Coalition Minority,Labor Majority,Labor Minority
2025-04-06 23:05:05.753770,0.008894431646149198,0.11229219953263363,0.16333410841110346,0.22458439906526725,0.4908948613448464
2025-04-07 06:05:06.595088,0.008582902592263273,0.10835914522732382,0.19263848040413123,0.21671829045464763,0.47370118132163413
2025-04-07 09:05:05.714817,0.008582902592263273,0.10835914522732382,0.19263848040413123,0.21671829045464763,0.47370118132163413
2025-04-07 12:05:04.870021,0.008429339235978722,0.0851363262833851,0.2027055387699645,0.2579888675254094,0.4457399281852623
2025-04-07 15:05:05.850275,0.008601267541274563,0.1022032966669095,0.19305067148194016,0.24131333935242522,0.45483142495745066
2025-04-07 18:05:05.965576,0.008601267541274563,0.1022032966669095,0.19305067148194016,0.24131333935242522,0.45483142495745066
2025-04-07 21:05:05.335300,0.008572365315506418,0.09620098854068312,0.199955865327055,0.2623663323836813,0.4329044484330741
2025-04-07 21:19:41.296198,0.00863902974342216,0.0969491115650709,0.2015108554470296,0.2566300012016583,0.4362710020428191
2025-04-07 23:05:06.911186,0.008669004302934349,0.08755694345963692,0.20846891299913553,0.2575204219401086,0.43778471729818463
2025-04-08 06:05:08.363219,0.008546197855505394,0.08631659834060448,0.19934549270347454,0.25387234806060144,0.45191936303981406
2025-04-08 08:15:21.748103,0.008546197855505394,0.08631659834060448,0.19934549270347454,0.25387234806060144,0.45191936303981406
2025-04-08 09:05:25.723030,0.00860378295994641,0.0724151732462156,0.20068870183708715,0.2633279027135113,0.4549644392432394
2025-04-08 11:10:09.553139,0.008550667979147658,0.07196812215782612,0.20562320616521748,0.261702262392095,0.4521557413057139
2025-04-08 12:05:05.644436,0.008670357511494793,0.07960964624190674,0.20850145444308904,0.26536548747302247,0.43785305433048705
2025-04-08 15:05:05.125099,0.008670357511494793,0.07960964624190674,0.20850145444308904,0.26536548747302247,0.43785305433048705
2025-04-08 17:01:47.733272,0.008670357511494793,0.07960964624190674,0.20850145444308904,0.26536548747302247,0.43785305433048705
2025-04-08 18:05:04.687550,0.008580900994604432,0.0787882727686407,0.21666775011376194,0.26262757589546903,0.4333355002275239
2025-04-08 18:50:02.798420,0.008637612877895565,0.07269990838895433,0.218099725166863,0.26436330323256124,0.436199450333726
2025-04-08 20:01:23.626557,0.008637612877895565,0.07269990838895433,0.218099725166863,0.26436330323256124,0.436199450333726
2025-04-08 21:05:06.315913,0.008637612877895565,0.07269990838895433,0.218099725166863,0.26436330323256124,0.436199450333726
2025-04-08 23:05:05.497393,0.008580900994604432,0.0787882727686407,0.21666775011376194,0.26262757589546903,0.4333355002275239
